"Artikelnummer";"Artikelbeschreibung";"Menge";"Einzelpreis";"Rabatt in %";"RechnungsNr"
9338;"Reifen SAVA Eskimo 165/70R14T";4,00;40,00;0;11817
9339;"Wuchten und Montage";4,00;6,00;0;11817
9340;"Batterie geprüft und erneuert";0,00;0,00;0;11818
9341;"Batterie 12V44Ah";1,00;47,50;0;11818
9342;"Reifen hinten links erneuert";0,00;0,00;0;11819
9343;"Reserveradhalterung befestigt und geschmiert";0,00;0,00;0;11819
9344;"Reifen 175/65R14 Reinforce Firestone";1,00;47,80;0;11819
9345;"Wuchten und Montage";1,00;6,00;0;11819
9346;"Kühlwasserthermostat erneuert";0,00;0,00;0;11820
9347;"Blinkerschalter erneuert";0,00;0,00;0;11820
9348;"Scheinwerfer links und rechts erneuert";0,00;0,00;0;11820
9349;"Wassereinbruch geprüft";0,00;0,00;0;11820
9350;"Kühlwasserthermostat";1,00;16,50;0;11820
9351;"Kühlerfrostschutz";2,00;3,00;0;11820
9352;"Blinkerschalter";1,00;32,00;0;11820
9353;"Scheinwerfer";2,00;68,00;0;11820
9354;"Windschutzscheibe erneuert";0,00;0,00;0;11821
9355;"Windschutzscheibe getönt mit Keil";1,00;196,90;0;11821
9356;"Windschutzscheibenrahmen oberhalb";1,00;47,26;0;11821
9357;"Windschutzscheibenrahmen unterhalb";1,00;41,75;0;11821
9358;"Scheibeneinklebeset";1,00;42,50;0;11821
9359;"Windschutzscheibe erneuert";0,00;0,00;0;11822
9360;"Windschutzscheibe";1,00;196,90;0;11822
9361;"Windschutzscheibenrahmen oberhalb";1,00;47,26;0;11822
9362;"Windschutzscheibenrahmen unterhalb";1,00;41,75;0;11822
9363;"Scheibeneinklebeset";1,00;42,50;0;11822
9364;"Eigenanteil Windschutzscheibe";1,00;60,00;0;11823
9365;"Fahrzeug TÜV vorgeführt";0,00;0,00;0;11824
9366;"AU ausgeführt";0,00;0,00;0;11824
9367;"Türleiste hinten rechts erneuert undlackiert";0,00;0,00;0;11824
9368;"Bremsklötze vorn erneuert";0,00;0,00;0;11824
9369;"Bremsklötze";1,00;55,00;0;11824
9370;"AU";1,00;20,00;0;11824
9371;"Leiste";1,00;22,00;0;11824
9372;"Fahrzeug TÜV vorgeführt";0,00;0,00;0;11825
9373;"AU ausgeführt";0,00;0,00;0;11825
9374;"Bremsklötze vorn erneuert";0,00;0,00;0;11825
9375;"Bremsklötze";1,00;39,40;0;11825
9376;"AU";1,00;25,00;0;11825
9377;"Windschutzscheibe erneuert";0,00;0,00;0;11826
9378;"Windschutzscheibe";1,00;167,00;0;11826
9379;"Windschutzscheibenrahmen";1,00;19,80;0;11826
9380;"Scheibeneinklebeset";1,00;42,00;0;11826
9381;"Lichtschalter geprüft und erneuert";0,00;0,00;0;11827
9382;"Schalter";1,00;106,07;0;11827
9383;"Winterreifen aufgezogen und gewuchtet";0,00;0,00;0;11828
9384;"Reifen Firestone 165/70R14";4,00;47,00;0;11828
9385;"Wuchten und Montage";4,00;5,00;0;11828
9386;"Unfallschaden hinten beseitigt";0,00;0,00;0;11829
9387;"Stoßfänger hinten links gerichtet und beilackiert";0,00;0,00;0;11829
9388;"Stoßfängerleiste links erneuert";0,00;0,00;0;11829
9389;"Winterreifen montiert";0,00;0,00;0;11829
9390;"Leiste";1,00;26,99;0;11829
9391;"Bremsklötze und Bremsscheiben erneuert";0,00;0,00;0;11830
9392;"Winterreifen aufgezogen";0,00;0,00;0;11830
9393;"Innenleuchte instandgesetzt";0,00;0,00;0;11830
9394;"Bremsklötze vorn";1,00;49,00;0;11830
9395;"Bremsscheiben";2,00;54,00;0;11830
9396;"Kleinteile";1,00;6,00;0;11830
9397;"Unfallschaden hinten beseitigen";0,00;0,00;0;11831
9398;"Stoßfänger hinten erneuern und lackieren";0,00;0,00;0;11831
9399;"Stoßfänger";1,00;243,00;0;11831
9400;"Stoßleiste";1,00;24,60;0;11831
9401;"Kleinteile";1,00;5,00;0;11831
9402;;1,00;45,00;0;11832
9403;"Unfallschaden vorn beseitigt";0,00;0,00;0;11833
9404;"Scheinwerfer und Blinkleuchte links erneuert";0,00;0,00;0;11833
9405;"Haube gerichtet und lackiert";0,00;0,00;0;11833
9406;"Stoßfänger erneuert";0,00;0,00;0;11833
9407;"Nebelscheinwerfer links erneuert";0,00;0,00;0;11833
9408;"Stoßfänger";1,00;165,00;0;11833
9409;"Nebelscheinwerfer";1,00;84,00;0;11833
9410;"Scheinwerfer links";1,00;122,00;0;11833
9411;"Blinkleuchte links";1,00;34,00;0;11833
9412;"Fahrzeug TÜV fertiggestellt und vorgeführt";0,00;0,00;0;11834
9413;"AU ausgeführt";0,00;0,00;0;11834
9414;"Schaltzüge erneuert";0,00;0,00;0;11834
9415;"Bremsklötze vorn und hinten erneuert";0,00;0,00;0;11834
9416;"Achsmanschetten vorn links und rechts erneuert";0,00;0,00;0;11834
9417;"Reifen vorn erneuert und gewuchtet";0,00;0,00;0;11834
9418;"Auspuff geschweißt";0,00;0,00;0;11834
9419;"Öldrckschalter erneuert (ölverlust)";0,00;0,00;0;11834
9420;"Bremslichtbirne erneuert";0,00;0,00;0;11834
9421;"AU";1,00;25,00;0;11834
9422;"Schaltzüge";2,00;72,04;0;11834
9423;"Schalter";1,00;7,40;0;11834
9424;"Bremsklötze vorn";1,00;57,00;0;11834
9425;"Bremsklötze hinten";1,00;52,00;0;11834
9426;"Achsmanschettensätze";2,00;18,00;0;11834
9427;"Reifen";2,00;79,00;0;11834
9428;"Wuchten und Montage";2,00;6,00;0;11834
9429;"GTÜ-Vergütung";1,00;5,60;0;11834
9430;"Birne 12V21W";1,00;0,90;0;11834
9431;"Motoröl";1,00;5,00;0;11834
9432;"GTÜ-Gebühr";1,00;43,00;0;11835
9433;"GTÜ-Nachuntersuchung";1,00;8,00;0;11835
9434;"Hänger TÜV vorgeführt";0,00;0,00;0;11836
9435;"Bremse eingestellt";0,00;0,00;0;11836
9436;"Bremsklötze vorn erneuert";0,00;0,00;0;11837
9437;"Bremsklötze";1,00;42,00;0;11837
9438;"Batterie 12V80AH Coparts";1,00;68,96;0;11838
9439;"60.000 km Inspektion ausgeführt";0,00;0,00;0;11839
9440;"Bremsflüssigkeit gewechselt";0,00;0,00;0;11839
9441;"Motoröl";4,40;5,50;0;11839
9442;"Ölfilter";1,00;6,50;0;11839
9443;"Innenraumfilter";1,00;16,00;0;11839
9444;"Luftfilter";1,00;14,40;0;11839
9445;"Kleinteile";1,00;5,00;0;11839
9446;"Bremsflüssigkeit";1,00;15,00;0;11839
9447;"Winterreifen aufgezogen und gewuchtet";0,00;0,00;0;11840
9448;"Winterreifen";2,00;85,00;0;11840
9449;"Montage
Montage";1,00;25,00;0;11840
9450;"Bremsbacken und Radbremszylinder hinten erneuert";0,00;0,00;0;11841
9451;"Ventildeckeldichtung erneuert";0,00;0,00;0;11841
9452;"Fahrzeug TÜV vorgeführt";0,00;0,00;0;11841
9453;"Bremsbackensatz";1,00;48,00;0;11841
9454;"Radbremszylinder";2,00;32,00;0;11841
9455;"Bremsflüssigkeit";1,00;5,00;0;11841
9456;"Ventildeckeldichtung";1,00;3,90;0;11841
9457;"Schließzylinder Fahrertür instandgesetzt";0,00;0,00;0;11842
9458;"Heckklappe eingestellt  (ohne Berechnung)";0,00;0,00;0;11842
9459;"Rad vorn rechts geprüft";0,00;0,00;0;11842
9460;"Schließzylindernehmer";1,00;1,80;0;11842
9461;"Lager";1,00;2,30;0;11842
9462;"Scheibe";1,00;1,20;0;11842
9463;"Exenter";1,00;1,80;0;11842
9464;"Hülse";1,00;1,60;0;11842
9465;"Feder";1,00;1,30;0;11842
9466;"Unfallschaden hinten rechts instandgesetzt";0,00;0,00;0;11843
9467;"Schweller rechts erneuert";0,00;0,00;0;11843
9468;"Reifen und Felge hinten rechts erneuert";0,00;0,00;0;11843
9469;"Schwellerblech";1,00;218,50;0;11843
9470;"Leichtmetallfelge";1,00;157,70;0;11843
9471;"Radhausschale";1,00;26,50;0;11843
9472;"Reifen Uniroyal 185/6515H";1,00;94,00;0;11843
9473;"Wuchten und Montage";1,00;9,50;0;11843
9474;"Kleinteile";1,00;6,00;0;11843
9475;"Hohlraumv. und Unterbodenschutz";1,00;7,00;0;11843
9476;"Unfallschaden vorn beseitigen";0,00;0,00;0;11844
9477;"Stoßfänger vorn erneuern und lackieren";0,00;0,00;0;11844
9478;"Stoßfänger";1,00;178,00;0;11844
9479;"Kleinteile";1,00;5,00;0;11844
9480;"Reparaturdauer  2Tage";0,00;0,00;0;11844
9481;"Fahrzeug TÜV fertiggestellt und vorgeführt";0,00;0,00;0;11845
9482;"Steuerriemen und Rippenriemen geprüft und erneuert";0,00;0,00;0;11845
9483;"Bremsklöttze und Bremsscheibenvorn erneuert";0,00;0,00;0;11845
9484;"Bremsklötze hinten erneuert";0,00;0,00;0;11845
9485;"Spurstange rechts erneuert";0,00;0,00;0;11845
9486;"Koppelstange vorn links und rechts erneuert";0,00;0,00;0;11845
9487;"Winterreifen erneuert und gewuchtet";0,00;0,00;0;11845
9488;"Winterreifen 195/65R15 Verstärkt";4,00;59,00;0;11845
9489;"Bremsklötze vorn";1,00;76,00;0;11845
9490;"Bremsscheiben";2,00;54,00;0;11845
9491;"Bremsklötze hinten";1,00;36,00;0;11845
9492;"Spurstange rechts";1,00;33,00;0;11845
9493;"Koppelstange links und rechts erneuert";2,00;31,00;0;11845
9494;"Steuerriemen";1,00;32,00;0;11845
9495;"Rippenriemen";1,00;22,00;0;11845
9496;"AU";1,00;20,00;0;11845
9497;"Fahrzeug TÜV vorgeführt";0,00;0,00;0;11846
9498;"AU ausgeführt";0,00;0,00;0;11846
9499;"GTÜ Vergütung";1,00;5,60;0;11846
9500;"AU";1,00;20,00;0;11846
9501;"Motoröl";1,00;5,00;0;11846
9502;"Unfallschaden hinten rechts beseitigt";0,00;0,00;0;11847
9503;"Seitenteil hinten rechtsausgebeult und lackiert";0,00;0,00;0;11847
9504;"Kleinteile";1,00;5,00;0;11847
9505;"Motoröl und Filter gewechselt";0,00;0,00;0;11848
9506;"Winterreifen erneuert und gewuchtet";0,00;0,00;0;11848
9507;"Reifen Hankook 165/70R14";4,00;43,00;0;11848
9508;"Wuchten und Montage";4,00;6,00;0;11848
9509;"Motoröl";4,50;6,50;0;11848
9510;"Ölfilter";1,00;7,80;0;11848
9511;"Winterreifen aufgezogen und gewuchtet";0,00;0,00;0;11849
9512;"Roststellen am Kotflügel links beseitigt";0,00;0,00;0;11849
9513;"Reifen 205/55R16H Winter Goodrich";4,00;98,00;0;11849
9514;"Wuchten und Montage";4,00;6,00;0;11849
9515;"Achsvermessung (Fremdarbeit Fa.Wrede)";1,00;32,50;0;11850
9516;"Fahrzeug TÜV fertiggestellt und vorgeführt";0,00;0,00;0;11851
9517;"Bremsklötze und Bremsscheiben vorn erneuert";0,00;0,00;0;11851
9518;"Reifen erneuert";0,00;0,00;0;11851
9519;"AU ausgeführt";0,00;0,00;0;11851
9520;"Hecktürsteller rechts erneuert";0,00;0,00;0;11851
9521;"Türverkleidung  links befestigt";0,00;0,00;0;11851
9522;"Hecktüren eingestellt";0,00;0,00;0;11851
9523;"Bremsklötze";1,00;67,00;0;11851
9524;"Bremsscheiben";2,00;38,00;0;11851
9525;"Türsteller";1,00;58,60;0;11851
9526;"Reifen 165/70R13 Reinforce Firestone";4,00;43,00;0;11851
9527;"Wuchten und  Montage";4,00;6,00;0;11851
9528;"AU";1,00;25,00;0;11851
9529;"GTÜ Vorführung";1,00;5,60;0;11851
9530;"GTÜ-Gebühr";1,00;43,00;0;11852
9531;"AU ausgeführt";1,00;21,55;0;11853
9532;"Zylinderkopfdichtung erneuert";0,00;0,00;0;11854
9533;"Zylinderkopf zerlegt und plangeschliffen";0,00;0,00;0;11854
9534;"Zylinderkopfdichtungssatz";1,00;124,00;0;11854
9535;"Zylinderkopf planen";1,00;65,00;0;11854
9536;"Frostschutz";4,00;3,00;0;11854
9537;"Motoröl";3,00;5,50;0;11854
9538;"Schaltknauf";1,00;19,42;0;11854
9539;"Beule am hinteren Kofferträger links und rechts beseitigt";0,00;0,00;0;11855
9540;"Inspektion ausgeführt";0,00;0,00;0;11856
9541;"Motoröl und Filter gewechselt";0,00;0,00;0;11856
9542;"Motoröl";3,50;5,50;0;11856
9543;"Ölfilter";1,00;5,80;0;11856
9544;"Luftfilter";1,00;11,20;0;11856
9545;"Innenraumfilter";1,00;12,90;0;11856
9546;"Lackstelle am Türschweller links ausgebessert";0,00;0,00;0;11857
9547;"Sitzlehne am Fahrersitz befestigt";0,00;0,00;0;11857
9548;"Lackstift";1,00;4,90;0;11857
9549;"Fahrzeug TÜV fertiggestellt und vorgeführt";0,00;0,00;0;11858
9550;"AU ausgeführt";0,00;0,00;0;11858
9551;"Wischblätter vorn und hinten erneuert";0,00;0,00;0;11858
9552;"Bremsklötze vorn erneuert";0,00;0,00;0;11858
9553;"Achse vermessen und eingestellt";0,00;0,00;0;11858
9554;"AU";1,00;20,00;0;11858
9555;"Achsvermessung (Fremdarbeit)";1,00;42,00;0;11858
9556;"Bremsklötze";1,00;57,00;0;11858
9557;"Wischblatt hinten";1,00;7,20;0;11858
9558;"Wischblätter vorn";1,00;23,50;0;11858
9559;"GTÜ-Vergütung";1,00;5,60;0;11858
9560;"Winterreifen aufgezogen und gewuchtet";0,00;0,00;0;11859
9561;"Wuchten und Montage";4,00;8,00;0;11859
9562;"Außenspiegelglas rechts erneuert";0,00;0,00;0;11860
9563;"Abdeckung Außenspiegel  erneuert";0,00;0,00;0;11860
9564;"Schaltgestänge geprüft und eingestellt";0,00;0,00;0;11860
9565;"Spiegelglas";1,00;49,14;0;11860
9566;"Abdeckung";1,00;12,32;0;11860
9567;"TÜV-Gebühr";1,00;43,00;0;11861
9568;"Frontscheibenheizung geprüft";0,00;0,00;0;11862
9569;"Wischblätter";1,00;32,75;0;11862
9570;"Motorbelüftungsschlauch geprüft und erneuert";0,00;0,00;0;11863
9571;"Gummibock der Einspritzanlage erneuert";0,00;0,00;0;11863
9572;"AU ausgeführt";0,00;0,00;0;11863
9573;"Zwischenstück am Ölmeßstab erneuert";0,00;0,00;0;11863
9574;"Motoröl aufgefüllt";0,00;0,00;0;11863
9575;"Gummibock";1,00;35,60;0;11863
9576;"AU";1,00;25,00;0;11863
9577;"Motorblüftungsschlauch";1,00;12,40;0;11863
9578;"Zwischenstück Ölmeßstab";1,00;1,30;0;11863
9579;"Motoröl";1,00;5,50;0;11863
9580;"100.000 km Inspektion ausgeführt";0,00;0,00;0;11864
9581;"Motoröl und Filter gewechselt";0,00;0,00;0;11864
9582;"Motoröl 10/40";4,50;5,50;0;11864
9583;"Ölfilter";1,00;7,15;0;11864
9584;"Luftfilter";1,00;17,00;0;11864
9585;"Kraftstoffilter";1,00;17,50;0;11864
9586;"Innenraumfilter";1,00;26,00;0;11864
9587;"Frostschutz (Waschanl.)";1,00;3,00;0;11864
9588;"Kühlwasserthermostat geprüft und erneuert";0,00;0,00;0;11865
9589;"Thermostat";1,00;24,40;0;11865
9590;"Frostschutz";1,50;3,50;0;11865
9591;"Dachträger komplett mit Schlössern  (Thule)";1,00;128,00;0;11866
9592;"Kühlwassersystem abgedrückt";0,00;0,00;0;11868
9593;"unteren Heizungsschlauch erneuert";0,00;0,00;0;11868
9594;"Schlauch";1,00;16,80;0;11868
9595;"Frostschutz";2,00;2,90;0;11868
9596;"Kupplung erneuert";0,00;0,00;0;11869
9597;"Endschalldämpfer geprüft und erneuert";0,00;0,00;0;11869
9598;"Kupplungskit";1,00;187,00;0;11869
9599;"Endschalldämpfer";1,00;108,00;0;11869
9600;"Unfallschaden vorn beseitigen";0,00;0,00;0;11870
9601;"Stoßfänger vorn erneuern und lackieren";0,00;0,00;0;11870
9602;"Nebelscheinwerfer rechts erneuern";0,00;0,00;0;11870
9603;"Stoßstangenverkleidung unterhalb erneuern";0,00;0,00;0;11870
9604;"Vorderachsvermessung ausführen";0,00;0,00;0;11870
9605;"Stoßfänger";1,00;225,00;0;11870
9606;"Scheinwerfer";1,00;36,40;0;11870
9607;"Verkleidung";1,00;63,00;0;11870
9608;"Halter Nebelscheinwerfer";1,00;12,40;0;11870
9609;"Achsvermessung";1,00;48,00;0;11870
9610;"Kleinteile";1,00;8,00;0;11870
9611;"fuugil





jnh";1,00;45,00;0;11872
9612;"Diebstahlschaden beseitigen";0,00;0,00;0;11871
9613;"Amaturenbrett erneuern";0,00;0,00;0;11871
9614;"Amaturenmittelverkleidung erneuern";0,00;0,00;0;11871
9615;"Navigationssystem einbauen";0,00;0,00;0;11871
9616;"Schließzylinder rechts erneuern";0,00;0,00;0;11871
9617;"Beifahrertür vorn lackieren";0,00;0,00;0;11871
9618;"Amaturenbrett";1,00;663,00;0;11871
9619;"Schließzylinder";1,00;38,30;0;11871
9620;"Abdeckung  Schließzylinder";1,00;2,40;0;11871
9621;"Verkleidung";1,00;32,45;0;11871
9622;"Türleiste";1,00;24,00;0;11871
9623;"Türgriff";1,00;21,00;0;11871
9624;"Kupplung erneuert- Kupplungskit wurde angeliefert-";0,00;0,00;0;11873
9625;"Kühlwasserthermostat erneuert -wurde angeliefert-";0,00;0,00;0;11873
9626;"Hinterachsbuchse erneuert";0,00;0,00;0;11873
9627;"AU ausgeführt";0,00;0,00;0;11873
9628;"Fahrzeug TÜV vorgeführt";0,00;0,00;0;11873
9629;"Reifen aufgezogen";0,00;0,00;0;11873
9630;"Motoröl und Filter gewechselt";0,00;15,00;0;11873
9631;"Buchse";2,00;15,00;0;11873
9632;"Frostschutz";3,00;2,50;0;11873
9633;"Wuchten und Montage";4,00;6,00;0;11873
9634;"AU";1,00;15,00;0;11873
9635;"Motoröl";4,00;7,00;0;11873
9636;"Ölfilter";1,00;9,80;0;11873
9637;"Buchsen";2,00;18,00;0;11873
9638;"Steuerriemen und Spannrolle erneuert";0,00;0,00;0;11874
9639;"Hydrostößel erneuert";0,00;0,00;0;11874
9640;"Luftfilter erneuert";0,00;0,00;0;11874
9641;"Motoröl und Filter gewechselt";0,00;0,00;0;11874
9642;"Bremsklötze vorn erneuert";0,00;0,00;0;11874
9643;"Lenkstangen vorn erneuert";0,00;0,00;0;11874
9644;"AU ausgeführt";0,00;0,00;0;11874
9645;"Glühkerzen geprüft";0,00;0,00;0;11874
9646;"Wasserpumpe erneuert";0,00;0,00;0;11874
9647;"AU";1,00;15,00;0;11874
9648;"Luftfilter";1,00;12,00;0;11874
9649;"Bremsklötze";1,00;65,00;0;11874
9650;"Lenkstangen";2,00;73,00;0;11874
9651;"Motoröl";5,00;7,50;0;11874
9652;"Schließzylinder links erneuert";0,00;0,00;0;11875
9653;"Radio eingebaut";0,00;0,00;0;11875
9654;"Reparatursatz Schließzylinder";1,00;22,00;0;11875
9655;"Vakuumpumpe geprüft und erneuert";0,00;0,00;0;11876
9656;"Innenleuchte instandgesetzt";0,00;0,00;0;11876
9657;"Pumpe";1,00;210,00;0;11876
9658;"Birne 12V10W Soffitte";2,00;0,80;0;11876
9659;"Halbwellengelenk vorn rechts erneuert";0,00;0,00;0;11877
9660;"Gelenk";1,00;125,00;0;11877
9661;"Leichtmetallfelgen aufgezogen und gewuchtet";0,00;0,00;0;11878
9662;"Felgen Rial Flair 7*16""  (Sonderpreis für Heino)";4,00;67,00;0;11878
9663;"Wuchten und Montage";4,00;7,50;0;11878
9664;"Bremsklötze vorn erneuert";0,00;0,00;0;11879
9665;"Reifen vorn erneuert und gewuchtet";0,00;0,00;0;11879
9666;"Motoröl und Filter gewechselt";0,00;0,00;0;11879
9667;"Motoröl";4,00;5,50;0;11879
9668;"Ölfilter";1,00;4,70;0;11879
9669;"Bremsklötze";1,00;44,00;0;11879
9670;"Reifen Vredestein 195/65R15";2,00;58,00;0;11879
9671;"Inspektion ausgeführt";0,00;0,00;0;11880
9672;"Türleiste hinten links befestigt";0,00;0,00;0;11880
9673;"Motoröl";6,00;6,50;0;11880
9674;"Ölfilter";1,00;11,60;0;11880
9675;"Luftfilter";1,00;16,50;0;11880
9676;"Innenraumfilter";1,00;34,50;0;11880
9677;"Batterie 12V45Ah";1,00;38,00;0;11881
9678;"Wischblätter  Mercedes";2,00;13,00;0;11881
9679;"Wischblätter  Opel";2,00;8,50;0;11881
9680;"Inspektion ausgeführt";0,00;0,00;0;11882
9681;"Wischblatt vorn erneuert";0,00;0,00;0;11882
9682;"Innenund Außenreinigung ausgeführt";0,00;0,00;0;11882
9683;"Fehlerspeicher ausgelesen u. Nockenwellens.ern";0,00;0,00;0;11882
9684;"Reifen vorn erneuert und gewuchtet";0,00;0,00;0;11882
9685;"Wischblatt";1,00;19,00;0;11882
9686;"Nockenwellensensor";1,00;70,50;0;11882
9687;"Luftfilter";1,00;15,50;0;11882
9688;"Kerzen";4,00;12,00;0;11882
9689;"Motoröl  5/40";5,00;6,50;0;11882
9690;"Ölfilter";1,00;6,70;0;11882
9691;"Reifen 205/55R16H Winter Conti 810";2,00;129,00;0;11882
9692;"Wuchten und Montage";2,00;6,00;0;11882
9693;;;0,00;0;11882
9694;"Aufbau instandgesetzt";0,00;0,00;0;11883
9695;"Rahmen geschweißt";0,00;0,00;0;11883
9696;"Kleinteile";1,00;22,00;0;11883
9697;"Motoröl und Filter gewechselt";0,00;0,00;0;11884
9698;"Motoröl";4,00;5,50;0;11884
9699;"Ölfilter";1,00;6,90;0;11884
9700;"Fahrzeug TÜV vorgeführt";0,00;0,00;0;11885
9701;"AU ausgeführt";0,00;0,00;0;11885
9702;"Bremsschläuche vorn erneuert";0,00;0,00;0;11885
9703;"Bremsschlauch";2,00;17,40;0;11885
9704;"AU";1,00;25,00;0;11885
9705;"GTÜ-Vergütung";1,00;5,60;0;11885
9706;"Inspektion ausgeführt";0,00;0,00;0;11886
9707;"Fehlerspeicher ausgelesen";0,00;0,00;0;11886
9708;"Nockenwellensensor erneuert";0,00;0,00;0;11886
9709;"Winterreifen vorn erneuert";0,00;0,00;0;11886
9710;"Wischblatt erneuert";0,00;0,00;0;11886
9711;"Wischblatt";1,00;19,00;0;11886
9712;"Nockenwellensensor";1,00;70,50;0;11886
9713;"Reifen 205/55R16H Conti 810";2,00;129,00;0;11886
9714;"Wuchten und Montage";2,00;6,00;0;11886
9715;"Motoröl 5/40";5,00;6,50;0;11886
9716;"Ölfilter";1,00;6,77;0;11886
9717;"Kerzen";4,00;12,00;0;11886
9718;"Luftfilter";1,00;15,50;0;11886
9719;"Fahrzeug TÜV geprüft und fertiggestellt";0,00;0,00;0;11887
9720;"AU ausgeführt";0,00;0,00;0;11887
9721;"Inspektion ausgeführt";0,00;0,00;0;11887
9722;"Traggelenk vorn links erneuert (ausgeschlagen)";0,00;0,00;0;11887
9723;"Buchsen amQuerlenker rechts erneuert";0,00;0,00;0;11887
9724;"Bremsschläuche vorn erneuert";0,00;0,00;0;11887
9725;"Motoröl und Filter gewechselt";0,00;0,00;0;11887
9726;"Bremsflüssigkeit gewechselt";0,00;0,00;0;11887
9727;"Lichtanlage instandgestzt";0,00;0,00;0;11887
9728;"AU";1,00;25,00;0;11887
9729;"Traggelenk links";1,00;181,00;0;11887
9730;"Buchsen";2,00;14,00;0;11887
9731;"Bremsschläuche";2,00;21,00;0;11887
9732;"Birne 12V4W";1,00;0,80;0;11887
9733;"Bremsflüssigkeit";1,00;18,00;0;11887
9734;"Motoröl";5,50;5,60;0;11887
9735;"Ölfilter";1,00;6,50;0;11887
9736;"Luftfilter";1,00;15,40;0;11887
9737;"GTÜ Vergütung";1,00;5,60;0;11887
9738;"Fahrzeug aus Münster abgeschleppt";0,00;0,00;0;11888
9739;"Abschleppkosten";2,00;75,00;0;11888
9740;"Wildschaden vorn rechts beseitigt";0,00;0,00;0;11889
9741;"Stoßßfänger vorn gerichtet";0,00;0,00;0;11889
9742;"Scheinwerfer und Blinkleuchte rechts erneuert";0,00;0,00;0;11889
9743;"Scheinwerfer";1,00;104,00;0;11889
9744;"Blinkleuchte";1,00;23,50;0;11889
9745;"Birne H4";1,00;7,90;0;11889
9746;"Birne 12V5W";1,00;0,85;0;11889
9747;"Birne 12V21WGelb)";1,00;2,65;0;11889
9748;"Jahresinspektion ausgeführt";0,00;0,00;0;11890
9749;"Innenraumfilter erneuert";0,00;0,00;0;11890
9750;"Bremse hinten gereinigt";0,00;0,00;0;11890
9751;"Motoröl und Filter gewechselt";0,00;0,00;0;11890
9752;"Filter";1,00;13,50;0;11890
9753;"Motoröl";3,50;5,50;0;11890
9754;"Ölfilter";1,00;6,50;0;11890
9755;"Lautsprecher mit Weiche eingebaut";0,00;0,00;0;11891
9756;"Inspektion ausgeführt";0,00;0,00;0;11891
9757;"Wischblätter vorn erneuert";0,00;0,00;0;11891
9758;"Fahrzeuginnen-und Außenreinigung ausgeführt";0,00;0,00;0;11891
9759;"Wischblätter";1,00;32,00;0;11891
9760;"Motoröl";5,50;5,50;0;11891
9761;"Ölfilter";1,00;9,00;0;11891
9762;"Filter";1,00;22,00;0;11891
9763;"Innen- und Außenreinigung";1,00;25,00;0;11891
9764;"Windschutzscheibe erneuert";0,00;0,00;0;11892
9765;"Windschutzscheibe";1,00;159,00;0;11892
9766;"Scheibeneinklebeset";1,00;42,00;0;11892
9767;"Buchsen am Umlenkhebel erneuert";0,00;0,00;0;11893
9768;"Achsvermessung ausgeführt";0,00;0,00;0;11893
9769;"Reifen erneuert und gewuchtet";0,00;0,00;0;11893
9770;"Reifen Lassa 185/65R15H";4,00;55,00;0;11893
9771;"Wuchten und Montage";4,00;6,00;0;11893
9772;"Achsvermessung (Fremdarbeit)";1,00;42,00;0;11893
9773;"Repsatz Umlenkhebel";1,00;18,50;0;11893
9774;"Endschalldämpfer erneuert";0,00;0,00;0;11894
9775;"Durchsicht ausgeführt";0,00;0,00;0;11894
9776;"Endschalldämpfer";1,00;78,00;0;11894
9777;"Motoröl";0,50;5,50;0;11894
9778;"Fehlerspeicher ausgelesen";0,00;0,00;0;11895
9779;"Leerlaufregelventil geprüft und erneuert";0,00;0,00;0;11895
9780;"Leerlaufregelventil";1,00;116,00;0;11895
9781;"Kupplung erneuert";0,00;0,00;0;11896
9782;"AU ausgeführt";0,00;0,00;0;11897
9783;"Fahrzeug TÜV vorgeführt";0,00;0,00;0;11897
9784;"AU";1,00;25,00;0;11897
9785;"GTÜ-Vergütung";1,00;5,60;0;11897
9786;"GTÜ-Gebühr";1,00;43,00;0;11898
9787;"Fahrzeug TÜV vorgeführt";0,00;0,00;0;11899
9788;"Lenkgelenk links erneuert";0,00;0,00;0;11899
